  0.0000000000E+000  0.0000000000E+000
  1.7030775255E+003  3.4784550755E+041
  3.4051308800E+003  4.2663719324E+041
  5.1074408240E+003  3.4113248263E+041
  6.8158788197E+003  2.8910761556E+041
  8.5142583159E+003  2.7104680056E+041
  1.0216130288E+004  2.5273676174E+041
  1.1923946335E+004  2.3332656380E+041
  1.3632495395E+004  2.1770354184E+041
  1.5319811404E+004  2.0543175714E+041
  1.7026383160E+004  1.9517270595E+041
  1.8736236105E+004  1.8642881692E+041
  2.0438504261E+004  1.7888799674E+041
  2.2128410817E+004  1.7230439367E+041
  2.3838549992E+004  1.6650172267E+041
  2.5551981721E+004  1.6152887675E+041
  2.7250406967E+004  1.5738224889E+041
  2.8951768950E+004  1.5395308418E+041
  3.0642492255E+004  1.5114115610E+041
  3.2350047777E+004  1.4879358859E+041
  3.4066202338E+004  1.4683015542E+041
  3.5782189722E+004  1.4519843446E+041
  3.7488785193E+004  1.4387673960E+041
  3.9176378188E+004  1.4280841009E+041
  4.0888021798E+004  1.4190409250E+041
  4.2564959017E+004  1.4112699235E+041
  4.4311618395E+004  1.4039017911E+041
  4.6011284238E+004  1.3975069906E+041
  4.7714973245E+004  1.3918773639E+041
  4.9418283457E+004  1.3860239050E+041
  5.1116651137E+004  1.3798205762E+041
  5.2805369945E+004  1.3738221340E+041
  5.4479610992E+004  1.3685471648E+041
  5.6207535435E+004  1.3623878631E+041
  5.7915435305E+004  1.3566978403E+041
  5.9598142764E+004  1.3514210095E+041
  6.1330260367E+004  1.3466726379E+041
  6.3031076853E+004  1.3413330192E+041
  6.4695187677E+004  1.3363355157E+041
  6.6403685526E+004  1.3312657966E+041
  6.8157767802E+004  1.3261512086E+041
  6.9867490733E+004  1.3209858996E+041
  7.1527186798E+004  1.3161622242E+041
  7.3225557889E+004  1.3109814710E+041
  7.4935557889E+004  1.3055808103E+041
  7.6645557889E+004  1.3002564515E+041
  7.8355557889E+004  1.2952546926E+041
  8.0065557889E+004  1.2907550264E+041
  8.1775557889E+004  1.2867712809E+041
  8.3485557889E+004  1.2824966586E+041
  8.5100557889E+004  1.2787277109E+041
  8.6810557889E+004  1.2751192003E+041
  8.8520557889E+004  1.2712163609E+041
  9.0230557889E+004  1.2678202858E+041
  9.1940557889E+004  1.2646610235E+041
  9.3650557889E+004  1.2615084758E+041
  9.5360557889E+004  1.2585449610E+041
  9.7070557889E+004  1.2558171984E+041
  9.8780557889E+004  1.2533526451E+041
