  days post max Lbol                      0.6
               zones                      400
 inner boundary mass    4.399378711428015E+33    2.212511000000000E+00
          total mass    6.804211319297004E+33    3.421936000000000E+00

                                  mass of cell (g)        cell center m (g)       cell center R (cm)     cell center v (cm/s)              avg density       radiation pressure          avg temperature    radiation temperature              avg opacity                      tau         outer edge m (g)        outer edge r (cm)                       h1                      he3                      he4                      c12                      n14                      o16                     ne20                     na23                     mg24                     si28                      s32                     ar36                     ca40                     ti44                     cr48                     cr60                     fe52                     fe54                     fe56                     co56                     ni56               luminosity                    n_bar                      n_e

                        1    5.124388741662197E+30    4.399378711428015E+33    1.087989447923881E+11    4.617994706935000E+07    1.851901913533857E-03    1.941493323222937E+12    5.267436715979644E+06    5.267436715979644E+06    1.358394354064000E+01    1.534519658286587E+05    4.411913647252895E+33    3.631141610982742E+12    2.269825000000000E-27    0.000000000000000E+00    7.619296000000000E-01    6.657150000000001E-02    5.483165000000000E-03    8.762630000000000E-02    4.125035000000000E-02    2.778918000000000E-04    8.121069000000000E-03    3.445135000000000E-03    1.279750000000000E-03    5.341863000000000E-04    1.187589000000000E-03    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    1.929908000000000E-04    0.000000000000000E+00    2.156568000000000E-02    6.324014114840001E+36    1.113978827740000E+21    5.559894138700000E+20
                        2    2.506859906744377E+31    4.424448583077775E+33    7.153484277173097E+12    1.084969364832200E+08    2.284472419785043E-08    2.611666494249222E+05    9.829046447447261E+04    9.829046447447261E+04    3.179981064266000E-01    1.076895959370248E+05    4.434891711718681E+33    8.373222790343156E+12    2.271565000000000E-27    0.000000000000000E+00    7.735421000000000E-01    6.260212000000000E-02    5.768991000000000E-03    8.300854999999999E-02    3.871025000000000E-02    2.923777000000000E-04    7.838085000000000E-03    3.176183000000000E-03    1.178416000000000E-03    4.917785000000000E-04    1.092863000000000E-03    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    1.773734000000000E-04    0.000000000000000E+00    2.156570000000000E-02    1.700004307280000E+38    1.378775968358000E+16    6.245944220026000E+15
                        3    2.088623739771361E+31    4.445334840359587E+33    9.592961303513215E+12    1.343529223683800E+08    1.359883460145288E-08    1.464427432004860E+05    8.513025823679050E+04    8.513025823679050E+04    2.976664772550000E-01    9.902214764632362E+04    4.454137530857167E+33    1.031850394371963E+13    2.264048000000000E-27    0.000000000000000E+00    7.830640000000000E-01    5.932354000000000E-02    6.008121000000000E-03    7.923618000000000E-02    3.662572000000000E-02    3.044971000000000E-04    7.606945000000000E-03    2.958183000000000E-03    1.096358000000000E-03    4.574435000000000E-04    1.016195000000000E-03    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    1.647456000000000E-04    0.000000000000000E+00    2.156570000000000E-02    6.523572611660000E+37    8.199881216860000E+15    3.710222905230000E+15
                        4    1.760513642074644E+31    4.462940221354748E+33    1.104404658392604E+13    1.523989258970900E+08    1.283536460394343E-08    1.348526670907693E+05    8.341185869959198E+04    8.341185869959198E+04    2.972344521396000E-01    9.418953006599771E+04    4.472674481876750E+33    1.167688618260146E+13    2.232316000000000E-27    0.000000000000000E+00    7.960892000000001E-01    5.475768000000000E-02    6.351764000000000E-03    7.412378999999999E-02    3.376783000000000E-02    3.219132000000000E-04    7.293870000000000E-03    2.668504000000000E-03    9.875844000000000E-04    4.119510000000000E-04    9.146958000000000E-04    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    1.480697000000000E-04    0.000000000000000E+00    2.156570000000000E-02    2.152081938900000E+37    7.738227030440000E+15    3.520163347888000E+15
                        5    1.946952121416957E+31    4.482408742398753E+33    1.230972578127688E+13    1.705619364832200E+08    1.274609608466786E-08    1.336163304075245E+05    8.322001674814080E+04    8.322001674814080E+04    2.974555813268000E-01    9.000296256350682E+04    4.496937059119008E+33    1.304542446858353E+13    2.206877000000000E-27    0.000000000000000E+00    8.030161000000000E-01    5.230182000000000E-02    6.540354000000000E-03    7.142137000000000E-02    3.224557000000000E-02    3.314711000000000E-04    7.128443000000000E-03    2.517346000000000E-03    9.309162000000000E-04    3.882575000000000E-04    8.618615000000000E-04    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    1.394037000000000E-04    0.000000000000000E+00    2.156571000000000E-02   -1.928251234094000E+37    7.688262317540000E+15    3.503575345502000E+15
                        6    2.905717031117570E+31    4.511465375839263E+33    1.378112315589018E+13    1.873699470693500E+08    1.316273795324467E-08    1.336758372330472E+05    8.324764004954015E+04    8.324764004954015E+04    2.998731818040000E-01    8.492881288233185E+04    4.524384074769189E+33    1.431223268997896E+13    2.147126000000000E-27    0.000000000000000E+00    8.154561999999999E-01    4.784817000000000E-02    6.888327000000000E-03    6.659371000000000E-02    2.950782000000000E-02    3.491067000000000E-04    6.833030000000000E-03    2.250372000000000E-03    8.309728000000000E-04    3.464814000000000E-04    7.687494999999999E-04    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    1.241537000000000E-04    0.000000000000000E+00    2.156571000000000E-02   -3.559338159660000E+37    7.926078824620000E+15    3.635275835880000E+15
                        7    2.583753704854142E+31    4.537302773699113E+33    1.484334222406774E+13    2.010619541267700E+08    1.337566403139195E-08    1.361610565965054E+05    8.363189369718010E+04    8.363189369718010E+04    3.004516997458000E-01    8.119558699343303E+04    4.551472182437707E+33    1.534464308174034E+13    2.081848000000000E-27    0.000000000000000E+00    8.258180000000001E-01    4.409364000000000E-02    7.188043000000000E-03    6.259923000000001E-02    2.722309000000000E-02    3.642966000000001E-04    6.588723000000000E-03    2.032646000000000E-03    7.496151000000000E-04    3.124855000000000E-04    6.930249999999999E-04    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    1.117749000000000E-04    0.000000000000000E+00    2.156572000000000E-02   -4.220604187980000E+37    8.049987078160000E+15    3.709620788004000E+15
                        8    2.833869817259637E+31    4.565641591176301E+33    1.584594393941295E+13    2.121029576554800E+08    1.349942752687443E-08    1.386307396151345E+05    8.399004208241105E+04    8.399004208241105E+04    3.005108528554000E-01    7.763641813201380E+04    4.576124488014622E+33    1.617738874418468E+13    2.007520000000000E-27    0.000000000000000E+00    8.359108000000000E-01    4.039741000000001E-02    7.488810000000000E-03    5.873183999999999E-02    2.499358000000000E-02    3.795397000000000E-04    6.352320999999999E-03    1.824578000000000E-03    6.719961000000000E-04    2.800618000000000E-04    6.208429000000000E-04    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    9.999554000000000E-05    0.000000000000000E+00    2.156574000000000E-02   -4.963352274500000E+37    8.123930618800000E+15    3.758983383678000E+15
                        9    2.096537611056740E+31    4.586607384852943E+33    1.650883354895641E+13    2.202379576554800E+08    1.362336952779885E-08    1.399134740555202E+05    8.418365912558386E+04    8.418365912558386E+04    3.168904294102000E-01    7.513404674665953E+04    4.596256143750504E+33    1.679082386072172E+13    1.940807000000000E-27    0.000000000000000E+00    8.436677000000000E-01    3.753713000000000E-02    7.724499000000000E-03    5.577107000000000E-02    2.327798000000000E-02    3.914847000000000E-04    6.171390000000000E-03    1.666673000000000E-03    6.131559000000000E-04    2.554876000000000E-04    5.661557000000000E-04    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    9.108140000000001E-05    0.000000000000000E+00    2.156574000000000E-02   -5.108526556360000E+37    8.197874159440000E+15    3.808546685094000E+15
                       10    1.929783594070389E+31    4.605904902648067E+33    1.707281417248703E+13    2.280629576554800E+08    1.368625214442425E-08    1.411457661957408E+05    8.434977933798273E+04    8.434977933798273E+04    3.167700059650000E-01    7.299550270747926E+04    4.617214977992598E+33    1.738141209936901E+13    1.883939000000000E-27    0.000000000000000E+00    8.493466000000000E-01    3.542243000000000E-02    7.901896000000000E-03    5.361578000000000E-02    2.201963000000000E-02    4.004753000000000E-04    6.039751999999999E-03    1.553169000000000E-03    5.709301000000000E-04    2.378575000000000E-04    5.269435000000000E-04    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    8.470048000000001E-05    0.000000000000000E+00    2.156574000000000E-02   -5.193983135020001E+37    8.237838872340000E+15    3.841321278382000E+15
