 days post max Lbol   log_Lbol (erg/s)   log_Lnuc (erg/s)
     -1.750400E-06       4.152300E+01       4.281345E+01
     -1.723100E-06       4.157600E+01       4.281345E+01
     -1.695900E-06       4.163000E+01       4.281345E+01
     -1.668600E-06       4.168300E+01       4.281345E+01
     -1.641300E-06       4.173700E+01       4.281345E+01
     -1.614000E-06       4.179100E+01       4.281345E+01
     -1.581300E-06       4.185600E+01       4.281345E+01
     -1.548600E-06       4.192100E+01       4.281345E+01
     -1.515900E-06       4.198500E+01       4.281345E+01
     -1.483200E-06       4.205000E+01       4.281345E+01
     -1.450500E-06       4.211500E+01       4.281345E+01
     -1.417800E-06       4.217900E+01       4.281345E+01
     -1.379000E-06       4.225500E+01       4.281345E+01
     -1.340300E-06       4.233100E+01       4.281345E+01
     -1.301600E-06       4.240600E+01       4.281345E+01
     -1.262900E-06       4.248200E+01       4.281345E+01
     -1.224200E-06       4.255600E+01       4.281345E+01
     -1.185500E-06       4.263100E+01       4.281345E+01
     -1.147300E-06       4.270400E+01       4.281345E+01
     -1.109100E-06       4.277700E+01       4.281345E+01
     -1.071000E-06       4.285000E+01       4.281345E+01
     -1.032800E-06       4.292200E+01       4.281345E+01
     -9.946000E-07       4.299300E+01       4.281345E+01
     -9.564000E-07       4.306400E+01       4.281345E+01
     -9.191000E-07       4.313300E+01       4.281345E+01
     -8.818000E-07       4.320200E+01       4.281345E+01
     -8.444000E-07       4.327000E+01       4.281345E+01
     -8.071000E-07       4.333800E+01       4.281345E+01
     -7.698000E-07       4.340600E+01       4.281345E+01
     -7.325000E-07       4.347400E+01       4.281345E+01
     -6.960000E-07       4.354000E+01       4.281345E+01
     -6.595000E-07       4.360700E+01       4.281345E+01
     -6.571000E-07       4.361100E+01       4.281345E+01
     -6.425000E-07       4.363900E+01       4.281345E+01
     -6.314000E-07       4.366000E+01       4.281345E+01
     -6.203000E-07       4.368100E+01       4.281345E+01
     -6.029000E-07       4.371300E+01       4.281345E+01
     -5.856000E-07       4.374600E+01       4.281345E+01
     -5.682000E-07       4.377800E+01       4.281345E+01
     -5.509000E-07       4.381100E+01       4.281345E+01
     -5.281000E-07       4.385400E+01       4.281345E+01
     -5.053000E-07       4.389800E+01       4.281345E+01
     -4.826000E-07       4.394200E+01       4.281345E+01
     -4.600000E-07       4.398700E+01       4.281345E+01
     -4.374000E-07       4.403100E+01       4.281345E+01
     -4.084000E-07       4.408900E+01       4.281345E+01
     -3.797000E-07       4.414600E+01       4.281345E+01
     -3.513000E-07       4.420300E+01       4.281345E+01
     -3.231000E-07       4.425900E+01       4.281345E+01
     -2.954000E-07       4.431200E+01       4.281345E+01
     -2.577000E-07       4.438100E+01       4.281345E+01
     -2.208000E-07       4.444400E+01       4.281345E+01
     -1.847000E-07       4.449900E+01       4.281345E+01
     -1.494000E-07       4.454600E+01       4.281345E+01
     -1.149000E-07       4.458300E+01       4.281345E+01
     -4.000000E-08       4.463300E+01       4.281345E+01
      0.000000E+00       4.464300E+01       4.281345E+01
      5.280000E-08       4.463900E+01       4.281345E+01
      1.259000E-07       4.460900E+01       4.281345E+01
      1.816000E-07       4.457300E+01       4.281345E+01
      2.238000E-07       4.454100E+01       4.281345E+01
      2.740000E-07       4.449800E+01       4.281345E+01
      3.032000E-07       4.447100E+01       4.281345E+01
      3.322000E-07       4.444400E+01       4.281345E+01
      3.610000E-07       4.441700E+01       4.281345E+01
      3.897000E-07       4.439100E+01       4.281345E+01
      4.429000E-07       4.434500E+01       4.281345E+01
      4.957000E-07       4.430400E+01       4.281345E+01
      5.531000E-07       4.426600E+01       4.281345E+01
      6.150000E-07       4.423100E+01       4.281345E+01
      6.765000E-07       4.420100E+01       4.281345E+01
      7.569000E-07       4.416900E+01       4.281345E+01
      8.367000E-07       4.414300E+01       4.281345E+01
      9.274000E-07       4.411800E+01       4.281345E+01
      1.028800E-06       4.409000E+01       4.281345E+01
      1.129600E-06       4.406400E+01       4.281345E+01
      1.254600E-06       4.403300E+01       4.281345E+01
      1.394300E-06       4.400100E+01       4.281345E+01
      1.523300E-06       4.397300E+01       4.281345E+01
      1.626700E-06       4.395300E+01       4.281345E+01
      1.752400E-06       4.392800E+01       4.281345E+01
      1.863400E-06       4.390800E+01       4.281345E+01
      2.010800E-06       4.388100E+01       4.281345E+01
      2.138400E-06       4.385800E+01       4.281345E+01
      2.319300E-06       4.382700E+01       4.281345E+01
      2.499300E-06       4.379700E+01       4.281345E+01
      2.617200E-06       4.377900E+01       4.281345E+01
      2.734700E-06       4.376100E+01       4.281345E+01
      2.852000E-06       4.374500E+01       4.281345E+01
      3.085500E-06       4.371400E+01       4.281345E+01
      3.361800E-06       4.368200E+01       4.281345E+01
      3.568000E-06       4.366100E+01       4.281345E+01
      3.876000E-06       4.363200E+01       4.281345E+01
      4.229100E-06       4.360200E+01       4.281345E+01
      4.512800E-06       4.358000E+01       4.281345E+01
      4.673700E-06       4.356900E+01       4.281345E+01
      5.115900E-06       4.354100E+01       4.281345E+01
      5.366600E-06       4.352500E+01       4.281345E+01
      5.675500E-06       4.350600E+01       4.281345E+01
      5.858900E-06       4.349500E+01       4.281345E+01
      6.042100E-06       4.348500E+01       4.281345E+01
      6.225000E-06       4.347500E+01       4.281345E+01
      6.657300E-06       4.345200E+01       4.281345E+01
      7.088100E-06       4.343000E+01       4.281345E+01
      7.303000E-06       4.342000E+01       4.281345E+01
      7.592800E-06       4.340600E+01       4.281345E+01
      7.882100E-06       4.339300E+01       4.281345E+01
      8.459200E-06       4.336900E+01       4.281345E+01
      8.747000E-06       4.335700E+01       4.281345E+01
      9.079000E-06       4.334400E+01       4.281345E+01
      9.410400E-06       4.333200E+01       4.281345E+01
      9.741300E-06       4.332000E+01       4.281345E+01
      1.007170E-05       4.330800E+01       4.281345E+01
      1.040170E-05       4.329600E+01       4.281345E+01
      1.078650E-05       4.328300E+01       4.281345E+01
      1.117080E-05       4.327000E+01       4.281345E+01
      1.145870E-05       4.326000E+01       4.281345E+01
      1.165070E-05       4.325400E+01       4.281345E+01
      1.250320E-05       4.323100E+01       4.281345E+01
      1.311440E-05       4.321300E+01       4.281345E+01
      1.372440E-05       4.319700E+01       4.281345E+01
      1.450430E-05       4.317600E+01       4.281345E+01
      1.529610E-05       4.315600E+01       4.281345E+01
      1.609970E-05       4.313700E+01       4.281345E+01
      1.695670E-05       4.311800E+01       4.281345E+01
      1.798040E-05       4.309600E+01       4.281345E+01
      1.882110E-05       4.307900E+01       4.281345E+01
      1.979250E-05       4.306100E+01       4.281345E+01
      2.151840E-05       4.303100E+01       4.281345E+01
      2.261950E-05       4.301400E+01       4.281345E+01
      2.416530E-05       4.299100E+01       4.281345E+01
      2.572390E-05       4.296900E+01       4.281345E+01
      2.728370E-05       4.294900E+01       4.281345E+01
      2.828910E-05       4.293800E+01       4.281345E+01
      3.161490E-05       4.290000E+01       4.281345E+01
      3.328390E-05       4.288300E+01       4.281345E+01
      3.686930E-05       4.284900E+01       4.281345E+01
      3.840350E-05       4.283600E+01       4.281345E+01
      3.840450E-05       4.283600E+01       4.281345E+01
      4.518310E-05       4.278700E+01       4.281345E+01
      4.792730E-05       4.277000E+01       4.281345E+01
      5.127010E-05       4.274900E+01       4.281345E+01
      5.838030E-05       4.271400E+01       4.281345E+01
      6.506810E-05       4.268400E+01       4.281345E+01
      6.924760E-05       4.266700E+01       4.281345E+01
      7.620340E-05       4.264000E+01       4.281345E+01
      7.899690E-05       4.263000E+01       4.281345E+01
      7.900180E-05       4.263000E+01       4.281345E+01
      8.738680E-05       4.260200E+01       4.281345E+01
      1.017392E-04       4.256300E+01       4.281345E+01
      1.237459E-04       4.249600E+01       4.281345E+01
      1.675082E-04       4.240400E+01       4.281345E+01
      2.141983E-04       4.233700E+01       4.281345E+01
      2.147616E-04       4.233800E+01       4.281345E+01
      2.153248E-04       4.233800E+01       4.281345E+01
      2.164513E-04       4.233700E+01       4.281345E+01
      2.170113E-04       4.233500E+01       4.281345E+01
      2.175712E-04       4.233400E+01       4.281345E+01
      2.184110E-04       4.233300E+01       4.281345E+01
      2.189709E-04       4.233200E+01       4.281345E+01
      2.204839E-04       4.233000E+01       4.281345E+01
      2.219969E-04       4.232800E+01       4.281345E+01
      2.266509E-04       4.232100E+01       4.281345E+01
      2.395147E-04       4.230200E+01       4.281345E+01
      2.520992E-04       4.228400E+01       4.281345E+01
      2.642433E-04       4.226900E+01       4.281345E+01
      2.738304E-04       4.226000E+01       4.281345E+01
      3.065464E-04       4.222200E+01       4.281345E+01
      3.065573E-04       4.222200E+01       4.281345E+01
      3.274913E-04       4.220800E+01       4.281345E+01
      3.356735E-04       4.220100E+01       4.281345E+01
      3.626184E-04       4.217600E+01       4.281345E+01
      3.712595E-04       4.216600E+01       4.281345E+01
      3.773264E-04       4.215900E+01       4.281345E+01
      4.068130E-04       4.213600E+01       4.281345E+01
      4.069733E-04       4.213600E+01       4.281345E+01
      4.209091E-04       4.212400E+01       4.281345E+01
      4.360336E-04       4.211300E+01       4.281345E+01
      4.422528E-04       4.210900E+01       4.281345E+01
      4.980242E-04       4.206900E+01       4.281345E+01
      5.234588E-04       4.205500E+01       4.281345E+01
      5.577148E-04       4.203600E+01       4.281345E+01
      5.819789E-04       4.202200E+01       4.281338E+01
      5.966193E-04       4.201300E+01       4.281338E+01
      6.059146E-04       4.200700E+01       4.281338E+01
      6.186004E-04       4.199900E+01       4.281338E+01
      6.249432E-04       4.199500E+01       4.281338E+01
      6.249639E-04       4.199500E+01       4.281338E+01
      6.491159E-04       4.198600E+01       4.281338E+01
      6.644476E-04       4.197800E+01       4.281338E+01
      6.811198E-04       4.196900E+01       4.281338E+01
      6.977917E-04       4.196000E+01       4.281338E+01
      6.977981E-04       4.196000E+01       4.281338E+01
      7.200441E-04       4.195300E+01       4.281338E+01
      7.336349E-04       4.194800E+01       4.281338E+01
      7.457739E-04       4.194200E+01       4.281338E+01
      7.525929E-04       4.193900E+01       4.281338E+01
      7.594118E-04       4.193600E+01       4.281338E+01
      7.709381E-04       4.193000E+01       4.281338E+01
      8.177996E-04       4.191100E+01       4.281338E+01
      8.339459E-04       4.190600E+01       4.281338E+01
      8.348280E-04       4.190700E+01       4.281338E+01
      8.718028E-04       4.189600E+01       4.281338E+01
      8.968770E-04       4.188600E+01       4.281338E+01
      9.258265E-04       4.187600E+01       4.281338E+01
      9.258432E-04       4.187600E+01       4.281338E+01
      9.918555E-04       4.185400E+01       4.281338E+01
      1.030651E-03       4.184200E+01       4.281338E+01
      1.058184E-03       4.183400E+01       4.281338E+01
      1.058317E-03       4.183400E+01       4.281338E+01
      1.134236E-03       4.181200E+01       4.281338E+01
      1.248817E-03       4.178700E+01       4.281338E+01
      1.267737E-03       4.178300E+01       4.281338E+01
      1.331494E-03       4.177100E+01       4.281338E+01
      1.388878E-03       4.176200E+01       4.281338E+01
      1.410815E-03       4.175900E+01       4.281338E+01
      1.467718E-03       4.175200E+01       4.281331E+01
      1.525228E-03       4.174900E+01       4.281331E+01
      1.548738E-03       4.174700E+01       4.281331E+01
      1.623073E-03       4.173800E+01       4.281331E+01
      1.743640E-03       4.172400E+01       4.281331E+01
      1.861249E-03       4.170800E+01       4.281331E+01
      1.914503E-03       4.169900E+01       4.281331E+01
      1.914617E-03       4.169900E+01       4.281331E+01
      2.074462E-03       4.167600E+01       4.281331E+01
      2.309335E-03       4.164900E+01       4.281325E+01
      2.448572E-03       4.164200E+01       4.281325E+01
      2.542422E-03       4.163400E+01       4.281325E+01
      2.961297E-03       4.160100E+01       4.281325E+01
      2.961457E-03       4.160100E+01       4.281325E+01
      3.123358E-03       4.158500E+01       4.281325E+01
      3.432148E-03       4.155700E+01       4.281318E+01
      3.432778E-03       4.155700E+01       4.281318E+01
      3.717778E-03       4.153400E+01       4.281318E+01
      3.781173E-03       4.152900E+01       4.281318E+01
      4.084114E-03       4.150800E+01       4.281311E+01
      4.148904E-03       4.150400E+01       4.281311E+01
      4.150605E-03       4.150400E+01       4.281311E+01
      4.439214E-03       4.148800E+01       4.281311E+01
      4.878231E-03       4.146700E+01       4.281305E+01
      4.878396E-03       4.146700E+01       4.281305E+01
      4.884767E-03       4.146700E+01       4.281305E+01
      5.274103E-03       4.145500E+01       4.281305E+01
      5.431130E-03       4.145000E+01       4.281305E+01
      5.431437E-03       4.145000E+01       4.281305E+01
      5.680902E-03       4.144000E+01       4.281305E+01
      5.736940E-03       4.143800E+01       4.281298E+01
      6.162398E-03       4.142100E+01       4.281298E+01
      6.456360E-03       4.141000E+01       4.281298E+01
      6.569692E-03       4.140600E+01       4.281298E+01
      6.998132E-03       4.139100E+01       4.281291E+01
      7.341825E-03       4.138000E+01       4.281291E+01
      8.042044E-03       4.136000E+01       4.281285E+01
      8.042298E-03       4.136000E+01       4.281285E+01
      8.098814E-03       4.135900E+01       4.281285E+01
      8.809509E-03       4.134100E+01       4.281278E+01
      8.971785E-03       4.133700E+01       4.281278E+01
      9.319718E-03       4.133100E+01       4.281271E+01
      1.048448E-02       4.131400E+01       4.281265E+01
      1.073894E-02       4.131100E+01       4.281265E+01
      1.172132E-02       4.130000E+01       4.281258E+01
      1.222712E-02       4.129300E+01       4.281251E+01
      1.277096E-02       4.128200E+01       4.281245E+01
      1.325169E-02       4.127300E+01       4.281245E+01
      1.375209E-02       4.126300E+01       4.281238E+01
      1.427215E-02       4.125600E+01       4.281238E+01
      1.427289E-02       4.125600E+01       4.281238E+01
      1.546734E-02       4.124000E+01       4.281224E+01
      1.600993E-02       4.123100E+01       4.281224E+01
      1.673124E-02       4.121800E+01       4.281218E+01
      1.702595E-02       4.121300E+01       4.281211E+01
      1.702708E-02       4.121300E+01       4.281211E+01
      1.821105E-02       4.119700E+01       4.281204E+01
      1.877955E-02       4.119100E+01       4.281198E+01
      1.947665E-02       4.118300E+01       4.281198E+01
      2.017375E-02       4.117600E+01       4.281191E+01
      2.052926E-02       4.117200E+01       4.281184E+01
      2.153103E-02       4.116000E+01       4.281178E+01
      2.233911E-02       4.114900E+01       4.281171E+01
      2.310351E-02       4.114000E+01       4.281164E+01
      2.373392E-02       4.113300E+01       4.281164E+01
      2.442852E-02       4.112700E+01       4.281158E+01
      2.518732E-02       4.112100E+01       4.281151E+01
      2.601839E-02       4.111500E+01       4.281144E+01
      2.602145E-02       4.111500E+01       4.281144E+01
      2.717409E-02       4.110900E+01       4.281137E+01
      2.740050E-02       4.110800E+01       4.281131E+01
      2.822827E-02       4.110300E+01       4.281124E+01
      2.883631E-02       4.109900E+01       4.281124E+01
      2.914033E-02       4.109700E+01       4.281117E+01
      2.944434E-02       4.109500E+01       4.281117E+01
      2.988139E-02       4.109300E+01       4.281111E+01
      3.075550E-02       4.108800E+01       4.281104E+01
      3.097402E-02       4.108700E+01       4.281104E+01
      3.184812E-02       4.108400E+01       4.281097E+01
      3.258298E-02       4.108100E+01       4.281090E+01
      3.344739E-02       4.107900E+01       4.281084E+01
      3.344893E-02       4.107900E+01       4.281084E+01
      3.533475E-02       4.107200E+01       4.281070E+01
      3.677693E-02       4.106500E+01       4.281057E+01
      3.768770E-02       4.105900E+01       4.281050E+01
      3.769144E-02       4.105900E+01       4.281050E+01
      3.833083E-02       4.105500E+01       4.281050E+01
      4.108599E-02       4.104100E+01       4.281023E+01
      4.212693E-02       4.103600E+01       4.281017E+01
      4.247860E-02       4.103400E+01       4.281017E+01
      4.626503E-02       4.102700E+01       4.280983E+01
      4.878801E-02       4.102500E+01       4.280969E+01
      5.120550E-02       4.102500E+01       4.280949E+01
      5.207476E-02       4.102400E+01       4.280943E+01
      5.236019E-02       4.102400E+01       4.280936E+01
      5.806120E-02       4.101800E+01       4.280895E+01
      6.129681E-02       4.101400E+01       4.280868E+01
      6.378768E-02       4.101000E+01       4.280848E+01
      6.379307E-02       4.101000E+01       4.280848E+01
      7.539414E-02       4.099500E+01       4.280760E+01
      8.002868E-02       4.098300E+01       4.280726E+01
      8.033102E-02       4.098200E+01       4.280720E+01
      9.053648E-02       4.096100E+01       4.280645E+01
      9.136606E-02       4.096000E+01       4.280638E+01
      9.198557E-02       4.095900E+01       4.280632E+01
      9.249158E-02       4.095800E+01       4.280625E+01
      9.294667E-02       4.095700E+01       4.280625E+01
      9.360988E-02       4.095600E+01       4.280618E+01
      9.393602E-02       4.095500E+01       4.280618E+01
      9.405559E-02       4.095500E+01       4.280618E+01
      9.445278E-02       4.095200E+01       4.280611E+01
      9.527233E-02       4.095000E+01       4.280604E+01
      9.531085E-02       4.095000E+01       4.280604E+01
      9.533054E-02       4.095000E+01       4.280604E+01
      9.561960E-02       4.095000E+01       4.280604E+01
      9.640801E-02       4.094800E+01       4.280598E+01
      9.718832E-02       4.094600E+01       4.280591E+01
      9.797893E-02       4.094500E+01       4.280584E+01
      9.798947E-02       4.094500E+01       4.280584E+01
      9.821721E-02       4.094400E+01       4.280584E+01
      9.899247E-02       4.094400E+01       4.280577E+01
      9.962089E-02       4.094400E+01       4.280570E+01
      9.987213E-02       4.094400E+01       4.280570E+01
      1.001637E-01       4.094500E+01       4.280570E+01
      1.010914E-01       4.095100E+01       4.280564E+01
      1.019456E-01       4.095900E+01       4.280557E+01
      1.032605E-01       4.097600E+01       4.280543E+01
      1.052560E-01       4.100600E+01       4.280530E+01
      1.128686E-01       4.106200E+01       4.280468E+01
      1.179299E-01       4.104800E+01       4.280428E+01
      1.230218E-01       4.102100E+01       4.280393E+01
      1.230333E-01       4.102100E+01       4.280393E+01
      1.300267E-01       4.098300E+01       4.280339E+01
      1.308663E-01       4.098500E+01       4.280332E+01
      1.357169E-01       4.095600E+01       4.280291E+01
      1.358997E-01       4.095500E+01       4.280291E+01
      1.362176E-01       4.095300E+01       4.280291E+01
      1.367210E-01       4.095100E+01       4.280284E+01
      1.381644E-01       4.094400E+01       4.280271E+01
      1.401415E-01       4.093400E+01       4.280257E+01
      1.436924E-01       4.091800E+01       4.280229E+01
      1.489472E-01       4.090000E+01       4.280188E+01
      1.526387E-01       4.089000E+01       4.280161E+01
      1.558084E-01       4.088200E+01       4.280134E+01
      1.696810E-01       4.086100E+01       4.280030E+01
      1.715292E-01       4.085800E+01       4.280017E+01
      1.733241E-01       4.085600E+01       4.280003E+01
      1.804489E-01       4.085100E+01       4.279948E+01
      1.859071E-01       4.084700E+01       4.279906E+01
      1.971069E-01       4.083900E+01       4.279817E+01
      1.971788E-01       4.083900E+01       4.279817E+01
      2.518298E-01       4.080400E+01       4.279393E+01
      2.583288E-01       4.079900E+01       4.279344E+01
      2.783536E-01       4.080400E+01       4.279190E+01
      2.813913E-01       4.080900E+01       4.279169E+01
      2.816189E-01       4.080800E+01       4.279162E+01
      2.827136E-01       4.080700E+01       4.279155E+01
      2.835349E-01       4.080800E+01       4.279148E+01
      2.855249E-01       4.081100E+01       4.279134E+01
      2.875094E-01       4.081300E+01       4.279120E+01
      2.960584E-01       4.082800E+01       4.279050E+01
      2.976554E-01       4.083200E+01       4.279043E+01
      3.026159E-01       4.085600E+01       4.279000E+01
      3.038867E-01       4.086400E+01       4.278993E+01
      3.090039E-01       4.089600E+01       4.278951E+01
      3.129997E-01       4.091800E+01       4.278923E+01
      3.329541E-01       4.095600E+01       4.278767E+01
      3.517123E-01       4.094100E+01       4.278625E+01
      3.548995E-01       4.093600E+01       4.278597E+01
      3.658856E-01       4.092900E+01       4.278519E+01
      3.899135E-01       4.088100E+01       4.278333E+01
      3.900496E-01       4.088000E+01       4.278333E+01
      3.912055E-01       4.088100E+01       4.278319E+01
      3.979033E-01       4.087000E+01       4.278269E+01
      4.095658E-01       4.085300E+01       4.278183E+01
      4.313305E-01       4.083300E+01       4.278010E+01
      4.584791E-01       4.081600E+01       4.277808E+01
      4.890043E-01       4.080600E+01       4.277568E+01
      4.907149E-01       4.080600E+01       4.277561E+01
      4.971350E-01       4.080400E+01       4.277510E+01
      5.015887E-01       4.080300E+01       4.277474E+01
      5.079812E-01       4.080200E+01       4.277422E+01
      5.233505E-01       4.079800E+01       4.277305E+01
      5.259647E-01       4.079700E+01       4.277291E+01
      5.543609E-01       4.078500E+01       4.277070E+01
      5.569788E-01       4.078300E+01       4.277048E+01
      5.650340E-01       4.078000E+01       4.276989E+01
      5.906208E-01       4.076600E+01       4.276797E+01
      5.915087E-01       4.076600E+01       4.276790E+01
      5.962379E-01       4.076300E+01       4.276753E+01
      6.115203E-01       4.075500E+01       4.276634E+01
      6.291681E-01       4.074600E+01       4.276500E+01
      6.292074E-01       4.074600E+01       4.276500E+01
      6.308613E-01       4.074400E+01       4.276485E+01
      6.688786E-01       4.072400E+01       4.276200E+01
      6.689156E-01       4.072400E+01       4.276200E+01
      6.709875E-01       4.072200E+01       4.276185E+01
      7.127341E-01       4.070000E+01       4.275868E+01
      7.133842E-01       4.070000E+01       4.275861E+01
      7.630573E-01       4.067500E+01       4.275481E+01
      7.672938E-01       4.067300E+01       4.275450E+01
      7.698194E-01       4.067200E+01       4.275435E+01
      7.709720E-01       4.067100E+01       4.275427E+01
      7.741764E-01       4.067000E+01       4.275397E+01
      7.762956E-01       4.066900E+01       4.275381E+01
      7.782207E-01       4.066800E+01       4.275366E+01
      7.838110E-01       4.066500E+01       4.275328E+01
      7.912330E-01       4.066200E+01       4.275274E+01
      7.942654E-01       4.066100E+01       4.275251E+01
      8.003246E-01       4.065900E+01       4.275205E+01
      8.093311E-01       4.065600E+01       4.275136E+01
      8.413400E-01       4.064900E+01       4.274889E+01
      8.632260E-01       4.064800E+01       4.274726E+01
      9.426010E-01       4.065200E+01       4.274131E+01
      9.698090E-01       4.065900E+01       4.273926E+01
      9.819388E-01       4.066200E+01       4.273830E+01
      9.880593E-01       4.066300E+01       4.273783E+01
      9.913853E-01       4.066500E+01       4.273759E+01
      9.974992E-01       4.066600E+01       4.273711E+01
      1.033270E+00       4.067800E+01       4.273448E+01
      1.033274E+00       4.067800E+01       4.273448E+01
      1.034502E+00       4.067800E+01       4.273440E+01
      1.048188E+00       4.068300E+01       4.273336E+01
      1.065200E+00       4.069000E+01       4.273207E+01
      1.114046E+00       4.071700E+01       4.272843E+01
      1.116017E+00       4.071800E+01       4.272827E+01
      1.205248E+00       4.075100E+01       4.272156E+01
      1.213449E+00       4.075100E+01       4.272099E+01
      1.291430E+00       4.074300E+01       4.271517E+01
      1.296512E+00       4.074200E+01       4.271483E+01
      1.301661E+00       4.074100E+01       4.271441E+01
      1.303354E+00       4.074100E+01       4.271433E+01
      1.306825E+00       4.074000E+01       4.271408E+01
      1.332794E+00       4.073300E+01       4.271214E+01
      1.338959E+00       4.073200E+01       4.271164E+01
      1.349951E+00       4.073000E+01       4.271088E+01
      1.362855E+00       4.072800E+01       4.270986E+01
      1.371532E+00       4.072700E+01       4.270927E+01
      1.391978E+00       4.072300E+01       4.270774E+01
      1.394467E+00       4.072300E+01       4.270757E+01
      1.420528E+00       4.071800E+01       4.270561E+01
      1.472693E+00       4.071000E+01       4.270174E+01
      1.480767E+00       4.070900E+01       4.270122E+01
      1.492014E+00       4.070900E+01       4.270036E+01
      1.498769E+00       4.070800E+01       4.269984E+01
      1.503492E+00       4.070800E+01       4.269949E+01
      1.512381E+00       4.070900E+01       4.269888E+01
      1.519943E+00       4.071000E+01       4.269827E+01
      1.527607E+00       4.071200E+01       4.269775E+01
      1.530484E+00       4.071300E+01       4.269749E+01
      1.532598E+00       4.071300E+01       4.269740E+01
      1.536559E+00       4.071500E+01       4.269705E+01
      1.536738E+00       4.071500E+01       4.269705E+01
      1.543197E+00       4.071900E+01       4.269662E+01
      1.544100E+00       4.072000E+01       4.269653E+01
      1.552445E+00       4.072700E+01       4.269592E+01
      1.553130E+00       4.072800E+01       4.269583E+01
      1.557689E+00       4.073300E+01       4.269557E+01
      1.559372E+00       4.073400E+01       4.269539E+01
      1.563703E+00       4.074000E+01       4.269504E+01
      1.565466E+00       4.074300E+01       4.269496E+01
      1.571539E+00       4.075200E+01       4.269452E+01
      1.571822E+00       4.075200E+01       4.269452E+01
      1.573702E+00       4.075600E+01       4.269434E+01
      1.577339E+00       4.076200E+01       4.269408E+01
      1.583176E+00       4.077500E+01       4.269364E+01
      1.591856E+00       4.079700E+01       4.269302E+01
      1.593405E+00       4.080100E+01       4.269294E+01
      1.594216E+00       4.080300E+01       4.269285E+01
      1.601965E+00       4.082600E+01       4.269232E+01
      1.607634E+00       4.084400E+01       4.269188E+01
      1.613497E+00       4.086400E+01       4.269144E+01
      1.620461E+00       4.088900E+01       4.269090E+01
      1.625083E+00       4.090700E+01       4.269055E+01
      1.631175E+00       4.093000E+01       4.269011E+01
      1.636069E+00       4.094800E+01       4.268975E+01
      1.641545E+00       4.097000E+01       4.268940E+01
      1.647100E+00       4.099100E+01       4.268895E+01
      1.652875E+00       4.101400E+01       4.268851E+01
      1.660433E+00       4.104400E+01       4.268797E+01
      1.666303E+00       4.106600E+01       4.268753E+01
      1.672287E+00       4.108700E+01       4.268717E+01
      1.677754E+00       4.110500E+01       4.268673E+01
      1.683414E+00       4.112200E+01       4.268628E+01
      1.689390E+00       4.114100E+01       4.268592E+01
      1.695643E+00       4.115800E+01       4.268538E+01
      1.705510E+00       4.118400E+01       4.268467E+01
      1.709028E+00       4.119200E+01       4.268449E+01
      1.716692E+00       4.120900E+01       4.268386E+01
      1.724447E+00       4.122500E+01       4.268332E+01
      1.732490E+00       4.124000E+01       4.268278E+01
      1.738777E+00       4.124900E+01       4.268224E+01
      1.743247E+00       4.125400E+01       4.268196E+01
      1.748516E+00       4.126000E+01       4.268160E+01
      1.754450E+00       4.126600E+01       4.268115E+01
      1.757172E+00       4.126800E+01       4.268097E+01
      1.758180E+00       4.126800E+01       4.268088E+01
      1.763829E+00       4.127200E+01       4.268043E+01
      1.765835E+00       4.127300E+01       4.268034E+01
      1.771854E+00       4.127600E+01       4.267988E+01
      1.777205E+00       4.127800E+01       4.267952E+01
      1.783724E+00       4.127900E+01       4.267897E+01
      1.786168E+00       4.127900E+01       4.267879E+01
      1.793675E+00       4.128100E+01       4.267825E+01
      1.797781E+00       4.128000E+01       4.267797E+01
      1.802960E+00       4.127900E+01       4.267761E+01
      1.809185E+00       4.127700E+01       4.267715E+01
      1.814851E+00       4.127500E+01       4.267679E+01
      1.819970E+00       4.127200E+01       4.267633E+01
      1.827050E+00       4.126800E+01       4.267587E+01
      1.835058E+00       4.126300E+01       4.267523E+01
      1.840924E+00       4.126000E+01       4.267486E+01
      1.848112E+00       4.125600E+01       4.267431E+01
      1.856918E+00       4.125100E+01       4.267367E+01
      1.862989E+00       4.124900E+01       4.267321E+01
      1.871620E+00       4.124900E+01       4.267265E+01
      1.882408E+00       4.125300E+01       4.267182E+01
      1.891163E+00       4.126300E+01       4.267117E+01
      1.899795E+00       4.127900E+01       4.267062E+01
      1.907141E+00       4.129900E+01       4.267006E+01
      1.910082E+00       4.130900E+01       4.266987E+01
      1.914778E+00       4.132600E+01       4.266950E+01
      1.922444E+00       4.136100E+01       4.266894E+01
      1.931386E+00       4.140700E+01       4.266829E+01
      1.939126E+00       4.145200E+01       4.266773E+01
      1.948198E+00       4.151000E+01       4.266708E+01
      1.955327E+00       4.155700E+01       4.266652E+01
      1.961483E+00       4.159800E+01       4.266614E+01
      1.975419E+00       4.168500E+01       4.266511E+01
      1.984502E+00       4.174900E+01       4.266445E+01
      1.993367E+00       4.181200E+01       4.266380E+01
      2.003581E+00       4.188300E+01       4.266304E+01
      2.019540E+00       4.198800E+01       4.266191E+01
      2.029211E+00       4.204700E+01       4.266124E+01
      2.046618E+00       4.214300E+01       4.266001E+01
      2.064763E+00       4.222700E+01       4.265868E+01
      2.080546E+00       4.228000E+01       4.265753E+01
      2.098561E+00       4.233600E+01       4.265629E+01
      2.110189E+00       4.236900E+01       4.265543E+01
      2.110189E+00       4.236900E+01       4.265543E+01
